"id","icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","baro_altitude","on_ground","velocity","true_track","vertical_rate","geo_altitude","squawk","spi","position_source","timestamp"
1076,"80164b","IGO1154 ","India","1752745390","1752745391","77.9635","28.6141","6301.74",False,"201.57","288.76","-5.53","6629.4",NULL,False,0,"2025-07-17 15:13:16.164933+05:30"
1077,"80164e","AIC2628 ","India","1752745392","1752745392","72.8473","18.1036","10126.98",False,"244.44","1.45","3.9","10744.2",NULL,False,0,"2025-07-17 15:13:16.166617+05:30"
1078,"801663","IGO2521 ","India","1752745389","1752745389","78.9292","27.672","8092.44",False,"219.46","124.4","5.2","8557.26",NULL,False,0,"2025-07-17 15:13:16.167707+05:30"
1079,"801667","AIC388  ","India","1752745391","1752745392","89.7578","20.4908","11887.2",False,"231.21","126.13","-0.33","12672.06","0553",False,0,"2025-07-17 15:13:16.168701+05:30"
1080,"801660","VTZTT   ","India","1752745392","1752745392","74.2064","17.1763","11887.2",False,"221.19","148.6","0.33","12611.1",NULL,False,0,"2025-07-17 15:13:16.169701+05:30"
1081,"80162c","AXB1192 ","India","1752745383","1752745383","81.1475","26.684","10972.8",False,"249.07","288.17","0","11711.94",NULL,False,0,"2025-07-17 15:13:23.029806+05:30"
1082,"801641","AXB1142 ","India","1752745381","1752745382","88.0801","26.3135","11277.6",False,"234.33","30.62","0","12054.84","0533",False,0,"2025-07-17 15:13:23.044762+05:30"
1083,"801653","GOA5502 ","India","1752745140","1752745208","77.5873","13.2596","1828.8",False,"80.22","302.16","4.88","1889.76",NULL,False,0,"2025-07-17 15:13:23.04623+05:30"
1084,"80160a","IGO639P ","India","1752745383","1752745383","74.043","16.9922","10546.08",False,"218.77","145.15","-4.55","11201.4",NULL,False,0,"2025-07-17 15:13:23.04723+05:30"
1085,"801616","IGO53AE ","India","1752745381","1752745382","73.028","20.4071","10066.02",False,"238.48","355.3","1.95","10721.34",NULL,False,0,"2025-07-17 15:13:23.049239+05:30"
1086,"801623","AXB1214 ","India","1752745380","1752745382","73.1618","16.4867","7018.02",False,"210.98","333.81","5.2","7360.92",NULL,False,0,"2025-07-17 15:13:23.050231+05:30"
1087,"80160d","AXB2738 ","India","1752745268","1752745269","77.7621","13.1891","1143",False,"67.92","271.3","-3.58","1043.94",NULL,False,0,"2025-07-17 15:13:23.051226+05:30"
1088,"80161c","AXB343  ","India","1752745371","1752745376","75.154","12.0737","7749.54",False,"225.42","312.32","2.93","8145.78",NULL,False,0,"2025-07-17 15:13:23.052232+05:30"
1089,"80161a","IGO5201 ","India","1752745382","1752745382","72.8537","19.0917",NULL,True,"0","357.19",NULL,NULL,NULL,False,0,"2025-07-17 15:13:23.053228+05:30"
1090,"801627","AXB1153 ","India","1752745382","1752745382","76.7442","28.7316","2103.12",False,"107.9","200.08","-5.2","2103.12",NULL,False,0,"2025-07-17 15:13:23.05423+05:30"
1091,"801632","AKJ156C ","India","1752745383","1752745383","86.9395","22.9543","6766.56",False,"188.42","92.19","-8.45","7139.94","0337",False,0,"2025-07-17 15:13:23.055238+05:30"
1092,"80161d","AKJ136V ","India","1752745323","1752745323","77.3971","13.9952","6728.46",False,"194.41","333.43","9.1","5699.76",NULL,False,0,"2025-07-17 15:13:23.056232+05:30"
1093,"801685","AXB1596 ","India","1752745382","1752745382","87.8491","22.847","5646.42",False,"196.85","313.62","2.6","5913.12","1361",False,0,"2025-07-17 15:13:23.057229+05:30"
1094,"80167f","AIC2465 ","India","1752745355","1752745375","77.0349","26.8386","9669.78",False,"220.99","182.94","4.23","10332.72",NULL,False,0,"2025-07-17 15:13:23.058242+05:30"
1095,"801699","AXB1574 ","India","1752745343","1752745370","77.9401","13.6097","5600.7",False,"171.22","56.64","6.5","5821.68",NULL,False,0,"2025-07-17 15:13:23.060033+05:30"
1096,"80164b","IGO1154 ","India","1752745382","1752745383","77.9787","28.6095","6339.84",False,"204.82","288.75","-3.9","6667.5",NULL,False,0,"2025-07-17 15:13:23.0606+05:30"
1097,"80164e","AIC2628 ","India","1752745382","1752745382","72.8468","18.0834","10096.5",False,"243.94","1.57","2.6","10721.34",NULL,False,0,"2025-07-17 15:13:23.061752+05:30"
1098,"801663","IGO2521 ","India","1752745377","1752745377","78.9075","27.6853","8016.24",False,"219.88","124.32","8.13","8366.76",NULL,False,0,"2025-07-17 15:13:23.063767+05:30"
1099,"801667","AIC388  ","India","1752745382","1752745383","89.7402","20.5029","11887.2",False,"230.8","126.21","0","12672.06","0553",False,0,"2025-07-17 15:13:23.06476+05:30"
1100,"801660","VTZTT   ","India","1752745383","1752745383","74.1961","17.1925","11879.58",False,"221.19","148.6","0.65","12603.48",NULL,False,0,"2025-07-17 15:13:23.065761+05:30"
1101,"80162c","AXB1192 ","India","1752745406","1752745406","81.0933","26.7","10972.8",False,"248.09","288.25","0.33","11711.94",NULL,False,0,"2025-07-17 15:13:28.323038+05:30"
1102,"801641","AXB1142 ","India","1752745405","1752745405","88.1098","26.3587","11277.6",False,"235.04","30.66","0.33","12054.84","0533",False,0,"2025-07-17 15:13:28.338396+05:30"
1103,"801653","GOA5502 ","India","1752745140","1752745208","77.5873","13.2596","1828.8",False,"80.22","302.16","4.88","1889.76",NULL,False,0,"2025-07-17 15:13:28.33999+05:30"
1104,"80160a","IGO639P ","India","1752745405","1752745405","74.07","16.955","10447.02",False,"220.21","145.08","-4.55","11094.72",NULL,False,0,"2025-07-17 15:13:28.341047+05:30"
1105,"801616","IGO53AE ","India","1752745393","1752745393","73.0258","20.4324","10096.5",False,"238.48","355.3","1.95","10721.34",NULL,False,0,"2025-07-17 15:13:28.342073+05:30"
1106,"801623","AXB1214 ","India","1752745389","1752745391","73.1542","16.5016","7063.74",False,"212.13","333.81","5.2","7406.64",NULL,False,0,"2025-07-17 15:13:28.343003+05:30"
1107,"80160d","AXB2738 ","India","1752745268","1752745269","77.7621","13.1891","1143",False,"67.92","271.3","-3.58","1043.94",NULL,False,0,"2025-07-17 15:13:28.343994+05:30"
1108,"80161c","AXB343  ","India","1752745406","1752745406","75.1009","12.1211","7917.18",False,"226.18","312.14","5.85","8282.94",NULL,False,0,"2025-07-17 15:13:28.34499+05:30"
1109,"80161a","IGO5201 ","India","1752745397","1752745402","72.8537","19.0917",NULL,True,"0","357.19",NULL,NULL,NULL,False,0,"2025-07-17 15:13:28.346003+05:30"
1110,"801627","AXB1153 ","India","1752745405","1752745405","76.7352","28.711","1973.58",False,"106.04","201.34","-5.85","1950.72",NULL,False,0,"2025-07-17 15:13:28.346999+05:30"
1111,"801632","AKJ156C ","India","1752745405","1752745406","86.9812","22.9528","6591.3",False,"185.87","92.38","-4.23","6941.82","0337",False,0,"2025-07-17 15:13:28.348999+05:30"
1112,"80161d","AKJ136V ","India","1752745323","1752745403","77.3971","13.9952","6728.46",False,"214.65","333.37","6.83","7071.36",NULL,False,0,"2025-07-17 15:13:28.351008+05:30"
1113,"801685","AXB1596 ","India","1752745405","1752745405","87.8171","22.8753","5730.24",False,"203.42","313.46","3.9","5996.94","1361",False,0,"2025-07-17 15:13:28.352013+05:30"
1114,"80167f","AIC2465 ","India","1752745355","1752745375","77.0349","26.8386","9669.78",False,"220.99","182.94","4.23","10332.72",NULL,False,0,"2025-07-17 15:13:28.353007+05:30"
1115,"801699","AXB1574 ","India","1752745405","1752745405","78.0229","13.6628","6004.56",False,"173.94","56.83","4.88","6240.78",NULL,False,0,"2025-07-17 15:13:28.354046+05:30"
1116,"80164b","IGO1154 ","India","1752745406","1752745406","77.9336","28.623","6187.44",False,"198.15","288.62","-9.1","6499.86",NULL,False,0,"2025-07-17 15:13:28.354992+05:30"
1117,"80164e","AIC2628 ","India","1752745405","1752745405","72.8482","18.1326","10203.18",False,"243.41","1.45","8.13","10835.64",NULL,False,0,"2025-07-17 15:13:28.354992+05:30"
1118,"801663","IGO2521 ","India","1752745404","1752745404","78.9579","27.6546","8161.02",False,"220.18","124.43","3.25","8618.22",NULL,False,0,"2025-07-17 15:13:28.356455+05:30"
1119,"801667","AIC388  ","India","1752745405","1752745406","89.7827","20.4736","11887.2",False,"231.93","126.16","0","12664.44","0553",False,0,"2025-07-17 15:13:28.356805+05:30"
1120,"801660","VTZTT   ","India","1752745406","1752745406","74.2211","17.1531","11887.2",False,"221.19","148.6","0","12611.1",NULL,False,0,"2025-07-17 15:13:28.357841+05:30"
1121,"80162c","AXB1192 ","India","1752745412","1752745412","81.0787","26.7043","10972.8",False,"247.44","288.17","0.33","11711.94",NULL,False,0,"2025-07-17 15:13:35.089101+05:30"
1122,"801641","AXB1142 ","India","1752745409","1752745409","88.1141","26.3652","11277.6",False,"235.04","30.66","0.33","12054.84","0533",False,0,"2025-07-17 15:13:35.094102+05:30"
1123,"801653","GOA5502 ","India","1752745140","1752745208","77.5873","13.2596","1828.8",False,"80.22","302.16","4.88","1889.76",NULL,False,0,"2025-07-17 15:13:35.095102+05:30"
1124,"80160a","IGO639P ","India","1752745412","1752745412","74.0773","16.9449","10408.92",False,"220.92","145.05","-4.88","11056.62",NULL,False,0,"2025-07-17 15:13:35.095102+05:30"
1125,"801616","IGO53AE ","India","1752745393","1752745393","73.0258","20.4324","10096.5",False,"238.48","355.3","1.95","10721.34",NULL,False,0,"2025-07-17 15:13:35.096107+05:30"
1126,"801623","AXB1214 ","India","1752745389","1752745391","73.1542","16.5016","7063.74",False,"212.13","333.81","5.2","7406.64",NULL,False,0,"2025-07-17 15:13:35.097097+05:30"
1127,"80160d","AXB2738 ","India","1752745268","1752745269","77.7621","13.1891","1143",False,"67.92","271.3","-3.58","1043.94",NULL,False,0,"2025-07-17 15:13:35.097097+05:30"
1128,"80161c","AXB343  ","India","1752745406","1752745406","75.1009","12.1211","7917.18",False,"226.56","312.05","5.85","8321.04",NULL,False,0,"2025-07-17 15:13:35.098102+05:30"
1129,"80161a","IGO5201 ","India","1752745397","1752745402","72.8537","19.0917",NULL,True,"0","357.19",NULL,NULL,NULL,False,0,"2025-07-17 15:13:35.098102+05:30"
1130,"801627","AXB1153 ","India","1752745411","1752745411","76.7327","28.7055","1943.1",False,"105.27","201.8","-4.55","1920.24",NULL,False,0,"2025-07-17 15:13:35.099098+05:30"
1131,"801632","AKJ156C ","India","1752745411","1752745412","86.9922","22.9524","6568.44",False,"185.36","92.39","-3.9","6918.96","0337",False,0,"2025-07-17 15:13:35.09998+05:30"
1132,"80161d","AKJ136V ","India","1752745411","1752745411","77.3211","14.1438","7299.96",False,"215.11","333.43","7.8","7635.24",NULL,False,0,"2025-07-17 15:13:35.100822+05:30"
1133,"801685","AXB1596 ","India","1752745411","1752745411","87.8093","22.8821","5737.86",False,"205.25","313.38","1.95","6004.56","1361",False,0,"2025-07-17 15:13:35.100822+05:30"
1134,"80167f","AIC2465 ","India","1752745355","1752745375","77.0349","26.8386","9669.78",False,"220.99","182.94","4.23","10332.72",NULL,False,0,"2025-07-17 15:13:35.101927+05:30"
1135,"801699","AXB1574 ","India","1752745411","1752745411","78.0309","13.6679","6027.42",False,"174.65","56.78","4.88","6271.26",NULL,False,0,"2025-07-17 15:13:35.102931+05:30"
1136,"80164b","IGO1154 ","India","1752745412","1752745412","77.922","28.6264","6134.1",False,"197.01","288.58","-9.43","6454.14",NULL,False,0,"2025-07-17 15:13:35.103931+05:30"
1137,"80164e","AIC2628 ","India","1752745411","1752745411","72.8485","18.1471","10256.52",False,"241.87","1.46","9.1","10888.98",NULL,False,0,"2025-07-17 15:13:35.104934+05:30"
1138,"801663","IGO2521 ","India","1752745411","1752745411","78.9706","27.6468","8199.12",False,"221.31","124.39","5.85","8663.94",NULL,False,0,"2025-07-17 15:13:35.105933+05:30"
1139,"801667","AIC388  ","India","1752745412","1752745412","89.7939","20.4659","11887.2",False,"231.93","126.16","0","12664.44","0553",False,0,"2025-07-17 15:13:35.106932+05:30"
1140,"801660","VTZTT   ","India","1752745412","1752745412","74.2279","17.1423","11887.2",False,"221.63","148.67","-0.33","12611.1",NULL,False,0,"2025-07-17 15:13:35.106932+05:30"
1141,"80162c","AXB1192 ","India","1752745415","1752745415","81.0697","26.7069","10972.8",False,"247.44","288.17","0","11711.94",NULL,False,0,"2025-07-17 15:13:40.368889+05:30"
1142,"801641","AXB1142 ","India","1752745412","1752745413","88.1174","26.3703","11277.6",False,"235.04","30.66","0.33","12054.84","0533",False,0,"2025-07-17 15:13:40.382999+05:30"
1143,"801653","GOA5502 ","India","1752745140","1752745208","77.5873","13.2596","1828.8",False,"80.22","302.16","4.88","1889.76",NULL,False,0,"2025-07-17 15:13:40.384007+05:30"
1144,"80160a","IGO639P ","India","1752745415","1752745416","74.0812","16.9396","10401.3",False,"220.92","145.05","-4.88","11041.38",NULL,False,0,"2025-07-17 15:13:40.384998+05:30"
1145,"801616","IGO53AE ","India","1752745393","1752745393","73.0258","20.4324","10096.5",False,"238.48","355.3","1.95","10721.34",NULL,False,0,"2025-07-17 15:13:40.385941+05:30"
1146,"801623","AXB1214 ","India","1752745412","1752745412","73.1336","16.542","7208.52",False,"214.43","333.8","6.83","7566.66",NULL,False,0,"2025-07-17 15:13:40.386943+05:30"
1147,"80160d","AXB2738 ","India","1752745268","1752745269","77.7621","13.1891","1143",False,"67.92","271.3","-3.58","1043.94",NULL,False,0,"2025-07-17 15:13:40.386943+05:30"
1148,"80161c","AXB343  ","India","1752745406","1752745406","75.1009","12.1211","7917.18",False,"226.56","312.05","5.85","8321.04",NULL,False,0,"2025-07-17 15:13:40.387943+05:30"
1149,"80161a","IGO5201 ","India","1752745414","1752745414","72.8537","19.0915",NULL,True,"1.03","357.19",NULL,NULL,NULL,False,0,"2025-07-17 15:13:40.388954+05:30"
1150,"801627","AXB1153 ","India","1752745415","1752745415","76.7313","28.7024","1927.86",False,"104.99","202.17","-3.9","1905",NULL,False,0,"2025-07-17 15:13:40.389941+05:30"
1151,"801632","AKJ156C ","India","1752745415","1752745416","86.9996","22.9521","6553.2",False,"184.85","92.39","-3.9","6903.72","0337",False,0,"2025-07-17 15:13:40.390948+05:30"
1152,"80161d","AKJ136V ","India","1752745415","1752745415","77.3177","14.1506","7330.44",False,"215.11","333.43","8.13","7650.48",NULL,False,0,"2025-07-17 15:13:40.391939+05:30"
1153,"801685","AXB1596 ","India","1752745415","1752745415","87.8024","22.8882","5753.1",False,"206.35","313.28","2.6","6027.42","1361",False,0,"2025-07-17 15:13:40.391939+05:30"
1154,"80167f","AIC2465 ","India","1752745355","1752745375","77.0349","26.8386","9669.78",False,"220.99","182.94","4.23","10332.72",NULL,False,0,"2025-07-17 15:13:40.392946+05:30"
1155,"801699","AXB1574 ","India","1752745415","1752745415","78.0363","13.6713","6050.28",False,"175.08","56.87","5.2","6286.5",NULL,False,0,"2025-07-17 15:13:40.393947+05:30"
1156,"80164b","IGO1154 ","India","1752745416","1752745416","77.9148","28.6285","6096",False,"196.52","288.62","-10.08","6416.04",NULL,False,0,"2025-07-17 15:13:40.393947+05:30"
1157,"80164e","AIC2628 ","India","1752745415","1752745415","72.8488","18.1557","10287",False,"241.35","1.47","8.45","10919.46",NULL,False,0,"2025-07-17 15:13:40.396345+05:30"
1158,"801663","IGO2521 ","India","1752745413","1752745413","78.9741","27.6447","8206.74",False,"221.31","124.39","6.18","8702.04",NULL,False,0,"2025-07-17 15:13:40.396669+05:30"
1159,"801667","AIC388  ","India","1752745415","1752745415","89.8006","20.4613","11887.2",False,"231.51","126.23","0","12664.44","0553",False,0,"2025-07-17 15:13:40.397708+05:30"
1160,"801660","VTZTT   ","India","1752745415","1752745416","74.2312","17.1371","11887.2",False,"221.63","148.67","0","12611.1",NULL,False,0,"2025-07-17 15:13:40.397708+05:30"
1161,"80162c","AXB1192 ","India","1752745421","1752745421","81.0553","26.7112","10972.8",False,"247.93","288.13","0","11711.94",NULL,False,0,"2025-07-17 15:13:47.176752+05:30"
1162,"801641","AXB1142 ","India","1752745412","1752745420","88.1174","26.3703","11277.6",False,"235.04","30.66","0.33","12054.84","0533",False,0,"2025-07-17 15:13:47.227093+05:30"
1163,"801653","GOA5502 ","India","1752745140","1752745208","77.5873","13.2596","1828.8",False,"80.22","302.16","4.88","1889.76",NULL,False,0,"2025-07-17 15:13:47.22899+05:30"
1164,"80160a","IGO639P ","India","1752745421","1752745421","74.0885","16.9296","10370.82",False,"221.64","145.02","-5.2","11010.9",NULL,False,0,"2025-07-17 15:13:47.230039+05:30"
1165,"801616","IGO53AE ","India","1752745393","1752745393","73.0258","20.4324","10096.5",False,"238.48","355.3","1.95","10721.34",NULL,False,0,"2025-07-17 15:13:47.230995+05:30"
1166,"801623","AXB1214 ","India","1752745420","1752745420","73.1273","16.5543","7254.24",False,"214.43","333.8","7.15","7604.76",NULL,False,0,"2025-07-17 15:13:47.231995+05:30"
1167,"80160d","AXB2738 ","India","1752745268","1752745269","77.7621","13.1891","1143",False,"67.92","271.3","-3.58","1043.94",NULL,False,0,"2025-07-17 15:13:47.232995+05:30"
1168,"80161c","AXB343  ","India","1752745406","1752745406","75.1009","12.1211","7917.18",False,"226.56","312.05","5.85","8321.04",NULL,False,0,"2025-07-17 15:13:47.235003+05:30"
1169,"80161a","IGO5201 ","India","1752745414","1752745416","72.8537","19.0915",NULL,True,"1.03","357.19",NULL,NULL,NULL,False,0,"2025-07-17 15:13:47.236046+05:30"
1170,"801627","AXB1153 ","India","1752745421","1752745421","76.7288","28.6968","1897.38",False,"104.96","199.77","-3.9","1882.14",NULL,False,0,"2025-07-17 15:13:47.236996+05:30"
1171,"801632","AKJ156C ","India","1752745422","1752745422","87.0104","22.9516","6530.34",False,"184.87","92.55","-3.9","6873.24","0337",False,0,"2025-07-17 15:13:47.237994+05:30"
1172,"80161d","AKJ136V ","India","1752745420","1752745420","77.3131","14.1594","7368.54",False,"215.8","333.37","7.48","7719.06",NULL,False,0,"2025-07-17 15:13:47.238989+05:30"
1173,"801685","AXB1596 ","India","1752745421","1752745421","87.7934","22.8959","5768.34",False,"208.32","312.2","3.25","6042.66","1361",False,0,"2025-07-17 15:13:47.238989+05:30"
1174,"80167f","AIC2465 ","India","1752745355","1752745375","77.0349","26.8386","9669.78",False,"220.99","182.94","4.23","10332.72",NULL,False,0,"2025-07-17 15:13:47.240795+05:30"
1175,"801699","AXB1574 ","India","1752745421","1752745421","78.0444","13.6765","6080.76",False,"175.79","56.82","5.53","6332.22",NULL,False,0,"2025-07-17 15:13:47.240795+05:30"
1176,"80164b","IGO1154 ","India","1752745419","1752745422","77.9079","28.6306","6057.9",False,"196.03","288.67","-11.05","6370.32",NULL,False,0,"2025-07-17 15:13:47.241801+05:30"
1177,"80164e","AIC2628 ","India","1752745421","1752745421","72.8491","18.1685","10340.34",False,"239.81","1.48","8.13","10980.42",NULL,False,0,"2025-07-17 15:13:47.241801+05:30"
1178,"801663","IGO2521 ","India","1752745420","1752745421","78.9873","27.6367","8252.46",False,"220.89","124.47","6.5","8755.38",NULL,False,0,"2025-07-17 15:13:47.242801+05:30"
